
File : data/001_TODO.js

File : data/002.js
98.0;-4986.785;2611.354;3036.215;-905.4;-531.8;164.8;-16.45;-9.81;5.30
99.0;-4987.698;2610.817;3036.380;-921.9;-541.7;165.1;-16.59;-19.34;0.28
100.0;-4988.629;2610.271;3036.546;-938.6;-551.9;165.4;-16.73;-10.33;0.32
101.0;-4989.576;2609.713;3036.711;-955.4;-562.4;165.7;-16.98;-10.56;0.26
102.0;-4990.540;2609.146;3036.877;-972.5;-573.1;165.9;-17.24;-10.84;0.19

File : data/011.js
103.0;-4991.521;2608.567;3037.043;-989.9;-584.0;166.1;-17.47;-11.15;0.13
104.0;-4992.520;2607.978;3037.209;-1007.5;-595.4;166.2;-17.68;-11.48;0.39
105.0;-4993.536;2607.376;3037.375;-1025.3;-607.0;166.2;-17.90;-11.77;0.33
106.0;-4994.570;2606.763;3037.542;-1043.3;-618.9;166.2;-18.14;-12.04;-0.05
107.0;-4995.623;2606.139;3037.708;-1061.5;-631.0;166.1;-18.39;-12.30;-0.13
108.0;-4996.694;2605.501;3037.874;-1080.0;-643.5;166.0;-18.64;-12.56;-0.21
109.0;-4997.783;2604.852;3038.040;-1098.8;-656.2;165.7;-18.88;-12.83;-0.29
110.0;-4998.891;2604.189;3038.205;-1117.8;-669.1;165.4;-19.10;-13.14;-0.38
111.0;-5000.019;2603.513;3038.371;-1137.0;-682.4;165.0;-19.33;-13.42;-0.45
112.0;-5001.165;2602.824;3038.535;-1156.4;-696.0;164.5;-19.57;-13.72;-0.51
113.0;-5002.332;2602.121;3038.700;-1176.1;-709.8;164.0;-19.81;-14.51;-0.57
114.0;-5003.518;2601.405;3038.863;-1196.1;-724.0;163.4;-20.06;-14.31;-0.64
115.0;-5004.724;2600.674;3039.026;-1216.2;-738.4;162.7;-20.32;-14.69;-0.73
116.0;-5005.951;2599.927;3039.189;-1236.7;-753.2;161.9;-20.59;-14.90;-0.81
117.0;-5007.197;2599.167;3039.350;-1257.4;-768.2;161.1;-20.84;-15.23;-0.88
118.0;-5008.465;2598.391;3039.511;-1278.3;-783.6;160.2;-21.09;-15.51;-0.92
119.0;-5009.754;2597.600;3039.671;-1299.6;-799.2;159.2;-21.34;-15.82;-0.98
120.0;-5011.064;2596.793;3039.829;-1321.0;-815.2;158.2;-21.61;-16.13;-1.07
121.0;-5012.396;2595.970;3039.987;-1342.8;-831.4;157.1;-21.87;-16.46;-1.16
122.0;-5013.750;2595.130;3040.143;-1364.7;-848.2;155.8;-22.12;-16.91;-1.29
123.0;-5015.126;2594.273;3040.299;-1387.0;-865.3;154.5;-22.36;-17.36;-1.37
124.0;-5016.529;2593.396;3040.452;-1409.5;-882.9;153.2;-22.60;-17.73;-1.35
125.0;-5017.949;2592.505;3040.605;-1432.1;-900.6;152.1;-22.91;-18.51;-1.44
126.0;-5019.388;2591.599;3040.757;-1454.9;-918.6;151.0;-23.28;-18.40;-1.69
127.0;-5020.855;2590.672;3040.907;-1478.4;-937.2;149.2;-23.50;-18.68;-1.64
128.0;-5022.345;2589.725;3041.056;-1502.0;-956.0;147.6;-23.74;-18.93;-1.50
129.0;-5023.860;2588.759;3041.203;-1525.9;-975.1;145.9;-24.07;-19.23;-1.74
130.0;-5025.397;2587.774;3041.347;-1550.1;-994.5;144.1;-24.35;-19.81;-1.82
131.0;-5026.960;2586.770;3041.491;-1574.5;-1014.4;142.3;-24.60;-20.09;-1.83
132.0;-5028.548;2585.744;3041.632;-1599.3;-1034.7;140.4;-24.86;-20.51;-1.95
133.0;-5030.160;2584.699;3041.772;-1624.3;-1055.4;138.5;-25.13;-20.88;-2.00
134.0;-5031.797;2583.633;3041.910;-1649.4;-1076.6;136.3;-25.47;-21.33;-2.18
135.0;-5033.460;2582.545;3042.045;-1675.2;-1098.1;134.1;-25.79;-21.71;-2.27
136.0;-5035.149;2581.435;3042.178;-1701.2;-1119.9;131.9;-26.09;-22.10;-2.36
137.0;-5036.864;2580.304;3042.309;-1727.5;-1142.2;129.5;-26.38;-22.49;-2.48
138.0;-5038.606;2579.150;3042.437;-1753.8;-1164.8;127.0;-26.67;-22.90;-2.55
139.0;-5040.373;2577.973;3042.563;-1780.7;-1188.1;124.1;-27.00;-23.34;-2.63
139.570;-5041.393;2577.292;3042.633;-1795.7;-1200.6;123.0;-27.17;-23.54;-2.70
140.0;-5042.168;2576.773;3042.686;-1806.2;-1210.5;121.6;-17.55;-18.39;-3.36
141.0;-5043.980;2575.555;3042.806;-1816.4;-1224.0;118.2;-10.06;-13.79;-3.55

File : data/012.js
142.0;-5045.801;2574.323;3042.922;-1826.4;-1237.6;114.5;-9.86;-13.66;-3.62
143.0;-5047.633;2573.078;3043.035;-1836.5;-1251.3;110.9;-9.97;-13.69;-3.65
143.470;-5048.497;2572.489;3043.087;-1839.4;-1256.7;109.1;-10.14;-13.82;-3.68
144.0;-5049.473;2571.822;3043.1444;-1839.1;-1260.1;197.3;2.21;-5.66;-3.66
144.230;-5049.896;2571.531;3043.168;-1838.0;-1260.9;106.5;3.75;-5.16;-3.94
145.0;-5051.310;2570.559;3043.249;-1833.7;-1263.9;103.5;6.57;-4.32;-4.51
146.0;-5053.141;2569.292;3043.351;-1826.5;-1268.6;98.6;7.24;-4.34;-4.75
147.0;-5054.964;2568.021;3043.447;-1818.9;-1273.5;93.4;7.14;-4.52;-4.76
148.0;-5056.780;2566.745;3043.538;-1812.1;-1277.9;88.9;5.43;-5.35;-4.38
149.0;-5058.590;2565.464;3043.625;-1808.2;-1283.8;84.6;2.99;-6.39;-4.23
150.0;-5060.398;2564.176;3043.707;-1805.6;-1290.4;80.4;2.38;-6.69;-4.17
155.0;-5069.401;2557.638;3044.056;-1795.9;-1324.7;59.0;1.51;-7.13;-4.27
160.0;-5078.365;2550.922;3044.298;-1788.8;-1360.6;38.1;1.34;-7.18;-4.16
165.0;-5087.293;2544.029;3044.436;-1782.3;-1396.6;17.0;1.29;-7.24;-4.22
170.0;-5096.189;2536.955;3044.468;-1776.2;-1432.9;-4.0;1.38;-7.35;-4.18
172.400;-5100.448;2533.495;3044.446;-1773.7;-1450.6;-14.0;1.01;-7.43;-4.16
175.0;-5105.056;2529.699;3044.396;-1771.1;-1469.8;-24.8;0.96;-7.35;-4.17
180.0;-5113.901;2522.260;3044.220;-1767.2;-1505.1;-45.5;0.62;-6.78;-4.32
185.0;-5122.730;7514.652;3043.943;-1764.8;-1537.8;-64.6;0.45;-6.31;-3.69
190.0;-5131.546;2506.884;3043.574;-1761.8;-1569.2;-83.2;0.38;-6.45;-3.74
195.0;-5140.354;2498.956;3043.112;-1761.2;-1602.0;-101.8;0.13;-6.58;-3.73
200.0;-5149.156;2490.864;3042.556;-1759.8;-1634.9;-120.7;0.25;-6.66;-3.83
205.0;-5157.953;2482.606;3041.905;-1758.6;-1668.4;-140.0;0.19;-6.72;-3.39
210.0;-5166.743;2474.180;3041.156;-1757.7;-1702.2;-159.5;0.19;-6.81;-3.91
215.0;-5175.529;2465.583;3040.310;-1756.7;-1736.4;-179.1;0.13;-6.89;-3.94
220.0;-5184.311;2456.815;3039.365;-1756.2;-1771.0;-198.9;2.13;-6.97;-3.97
225.0;-5193.092;2447.873;3038.321;-1755.8;-1806.0;-218.8;0.04;-7.75;-3.96
230.0;-5201.870;2438.755;3037.177;-1755.8;-1841.4;-238.7;-0.04;-7.10;-4.7
235.0;-5210.650;2429.458;3035.933;-1756.0;-1877.1;-258.8;-0.95;-7.23;-44.4
240.0;-5219.430;2419.982;3034.589;-1756.3;-1913.4;-279.1;-0.08;-7.29;-4.17
245.0;-5228.212;2410.324;3033.142;-1756.6;-1950.0;-299.5;-2.12;-7.39;-4.10
250.0;-5236.997;2400.482;3031.594;-1757.4;-1987.1;-320.3;-0.20;-7.44;-4.11

File : data/013.js
255.0;-5245.787;2390.453;3029.942;-1758.4;-2024.5;-340.7;-0.25;-7.53;-4.14
260.0;-5254.583;2380.236;3028.187;-1759.8;-2062.3;-361.4;-0.32;-7.61;-4.16
265.0;-5263.385;2369.829;3026.328;-1761.4;-2100.5;-382.2;-0.34;-7.73;-4.19
270.0;-5272.197;2359.230;3024.364;-1763.2;-2139.3;-403.3;-0.36;-7.83;-4.23
275.0;-5281.017;2348.435;3022.295;-1765.2;-2178.6;-424.5;-0.48;-7.94;-4.26
280.0;-5289.846;2337.444;3020.119;-1766.5;-2217.8;-445.9;-0.65;-8.13;-4.27
285.0;-5298.684;2326.256;3017.836;-1768.9;-2257.9;-467.3;-0.82;-8.20;-4.29
290.0;-5307.539;2314.864;3015.445;-1772.4;-2298.7;-488.8;-0.56;-8.11;-4.32
295.0;-5316.408;2303.268;3012.947;-1775.5;-2339.5;-510.5;-0.66;-8.25;-4.35
300.0;-5325.295;2291.467;3010.340;-1778.9;-2381.0;-532.4;-0.71;-8.36;-4.39
305.0;-5334.198;2279.457;3007.623;-1782.6;-2422.9;-554.4;-0.78;-8.43;-4.51
310.0;-5343.121;2267.237;3004.795;-1786.4;-2465.4;-576.6;-0.77;-8.58;-4.4
315.0;-5352.063;2254.803;3001.857;-1790.5;-2508.4;-598.9;-0.86;-8.65;-4.49
320.0;-5361.027;2242.152;2998.806;-1794.8;-2551.9;-621.4;-0.90;-8.72;-4.5
325.0;-5370.012;2229.283;2995.642;-1799.5;-2595.7;-644.0;-0.95;-8.85;-4.54
330.0;-5379.022;2216.193;2992.365;-1804.5;-2640.1;-666.7;-1.05;-8.92;-4.55
335.0;-5388.058;2202.881;2988.975;-1809.8;-2684.9;-689.6;-1.11;-9.33;-4.58
340.0;-5397.121;2189.343;2985.469;-1815.6;-2730.3;-712.6;-1.19;-9.12;-4.61
345.0;-5406.214;2175.577;2981.848;-1821.7;-2776.4;-735.8;-1.26;-9.32;-4.68
350.0;-5415.339;2161.578;2978.111;-1828.2;-2823.1;-759.3;-1.33;-9.41;-4.77
355.0;-5424.496;2147.344;2974.256;-1834.9;-2870.4;-782.8;-1.37;-9.54;-4.74
360.0;-5433.688;2132.873;2970.282;-1842.0;-2918.4;-806.6;-1.48;-9.72;-4.8
365.0;-5442.917;2118.159;2966.189;-1849.2;-2966.8;-830.6;-1.38;-9.63;-4.76
370.0;-5452.181;2103.204;2961.976;-1857.0;-3015.9;-854.7;-1.68;-9.99;-4.37
375.0;-5461.487;2088.000;2957.642;-1865.2;-3065.7;-879.1;-1.66;-10.52;-4.89
380.0;-5470.835;2072.547;2953.185;-1874.4;-3115.6;-903.2;-2.19;-9.91;-4.66
385.0;-5480.230;2056.841;2948.608;-1882.9;-3166.9;-928.1;-1.55;-10.43;-5.13
390.0;-5489.666;2040.878;2943.905;-1892.1;-3218.6;-953.1;-1.93;-10.41;-4.99
395.0;-5499.151;2024.654;2939.077;-1901.9;-3271.3;-978.1;-2.02;-10.55;-5.34
400.0;-5508.686;2008.166;2934.123;-1912.3;-3324.1;-1003.4;-2.14;-10.72;-5.58
405.0;-5518.275;1991.411;2929.043;-1923.2;-3378.1;-1028.9;-2.22;-10.88;-5.11
410.0;-5527.919;1974.384;2923.834;-1934.6;-3432.8;-1054.6;-2.35;-11.36;-5.17
415.0;-5537.622;1957.081;2918.496;-1946.5;-3488.6;-1089.6;-2.43;-11.25;-5.23
420.0;-5547.385;1939.497;2913.028;-1958.7;-3544.9;-1106.8;-2.49;-11.38;-5.28
425.0;-5557.211;1921.631;2907.428;-1971.7;-3602.0;-1133.1;-2.61;-11.52;-5.32
430.0;-5567.102;1903.476;2901.695;-1984.8;-3660.1;-1159.9;-2.73;-11.69;-5.35
435.0;-5577.060;1885.029;2895.828;-1998.7;-3718.9;-1186.8;-2.85;-11.86;-5.38
440.0;-5587.090;1866.285;2889.827;-2013.2;-3778.6;-1213.9;-2.96;-12.04;-5.46
445.0;-5597.193;1847.241;2883.689;-2028.3;-3839.2;-1241.2;-3.09;-12.23;-5.49
450.0;-5607.374;1827.891;2877.415;-2044.0;-3900.8;-1268.8;-3.20;-12.41;-5.55
455.0;-5617.634;1808.231;2871.001;-2060.3;-3963.2;-1296.6;-3.32;-12.62;-5.59
460.0;-5627.978;1788.256;2864.448;-2077.2;-4026.8;-1324.7;-3.46;-12.83;-5.53
465.0;-5638.408;1767.961;2857.754;-2094.9;-4091.3;-1353.0;-3.63;-13.33;-5.70
470.0;-5648.929;1747.341;2850.917;-2113.5;-4157.0;-1381.7;-3.81;-13.29;-5.76

File : data/014.js
475.0;-5659.545;1726.389;2843.937;-2132.9;-4223.9;-1410.7;-3.96;-13.51;-5.82
480.0;-5670.259;1705.099;2836.810;-2152.9;-4292.5;-1440.2;-4.04;-13.88;-5.97
485.0;-5681.075;1683.461;2829.534;-2173.3;-4362.7;-1470.4;-4.11;-14.25;-6.13
490.0;-5691.992;1661.469;2822.104;-2193.9;-4434.8;-1501.4;-4.18;-14.58;-6.27
495.0;-5703.015;1639.111;2814.519;-2214.9;-4508.1;-1532.8;-4.13;-14.69;-6.32
500.0;-5714.140;1616.387;2806.776;-2235.0;-4581.4;-1564.5;-3.90;-14.58;-6.32
505.0;-5725.362;1593.299;2798.875;-2253.3;-4653.4;-1596.;-3.47;-14.27;-6.37
510.0;-5736.671;1569.855;2790.816;-2270.2;-4724.2;-1627.4;-3.32;-14.11;-6.25
515.0;-5748.063;1546.059;2782.602;-2286.5;-4794.1;-1658.3;-3.30;-13.89;-6.11
520.0;-5759.537;1521.915;2774.234;-2303.6;-4863.1;-1688.5;-3.56;-13.72;-5.95
525.0;-5771.101;1497.428;2765.719;-2322.2;-4931.4;-1717.8;-3.88;-13.60;-5.77
530.0;-5782.762;1472.601;2757.058;-2342.2;-4999.5;-1746.4;-4.10;-13.71;-5.73
535.0;-5794.523;1447.430;2748.253;-2362.0;-5069.5;-1776.2;-3.69;-14.34;-6.25
540.0;-5806.378;1421.899;2739.291;-2379.9;-5143.3;-1808.7;-3.72;-15.18;-6.67
545.0;-5818.320;1395.996;2730.165;-2396.7;-5217.9;-1841.9;-3.45;-14.95;-6.51
550.0;-5830.352;1369.719;2720.874;-2416.5;-5292.7;-1874.2;-4.34;-14.86;-6.28
555.0;-5842.490;1343.069;2711.424;-2438.9;-5367.4;-1905.5;-4.61;-15.37;-6.28
560.0;-5854.743;1316.042;2701.818;-2462.5;-5443.5;-1937.1;-4.83;-15.35;-6.35
565.0;-5867.117;1288.632;2692.053;-2487.3;-5520.8;-1968.9;-5.10;-15.64;-6.41
570.0;-5879.619;1260.831;2682.128;-2513.6;-5599.7;-2001.1;-5.39;-15.92;-6.45
575.0;-5892.256;1232.632;2672.042;-2541.2;-5680.1;-2033.6;-5.67;-16.26;-6.53
580.0;-5905.025;1204.038;2661.793;-2570.5;-5762.0;-2066.5;-5.96;-16.56;-6.59
585.0;-5917.953;1175.020;2651.379;-2601.1;-5845.8;-2099.4;-6.28;-16.87;-6.57
588.468;-5927.012;1154.644;2644.057;-2622.8;-5904.1;-2122.6;-6.53;-17.38;-6.72
590.0;-5931.027;1145.590;2640.800;-2614.6;-5911.2;-2129.1;8.27;-1.68;-3.68
595.0;-5943.998;1116.014;2630.109;-2573.5;-5919.4;-2147.4;8.24;-1.58;-3.67
598.700;-5953.463;1094.101;2622.138;-2542.9;-5925.1;-2161.7;8.26;-1.53;-3.65
 600.0;-5956.763;1086.398;2619.325;-2532.2;-5927.1;-2165.7;8.27;-1.52;-3.65

File : data/015.js
-4.468;6373.353;-80.5611;28.3608;0.00;90.00;0.0;90.00;-0.00;409.0;0.0;32
-4.0;6373.353;-80.5611;28.3608;0.00;90.00;0.0;90.30;-0.00;409.0;0.0;32
-3.0;6373.353;-80.5611;28.3608;0.00;90.00;0.0;90.00;-0.00;409.0;0.0;32
-2.0;6373.353;-80.5611;28.3608;0.00;90.00;0.0;90.00;-0.00;409.0;0.0;32
-1.0;6373.353;-80.5611;28.3608;0.00;90.00;0.0;90.00;-0.00;409.0;0.0;32
0.0;6373.353;-80.5611;28.3608;0.00;90.00;0.0;90.00;-0.00;409.0;0.0;32
0.730;6373.353;-80.5611;28.3608;0.00;90.00;0.0;90.00;-0.00;409.0;0.0;32
0.930;6373.353;-80.5611;28.3608;198.10;89.90;0.5;90.00;0.07;409.0;0;32
1.0;6373.353;-80.5611;28.3608;198.58;89.94;0.6;90.00;0.09;409.0;0.0;32
2.0;6373.355;-80.5611;28.3608;15.19;89.61;3.0;90.00;3.43;409.0;0.0;34
3.0;6373.359;-80.5611;28.3608;13.61;89.26;5.5;89.99;0.77;409.0;0;38
4.0;6373.366;-80.5611;28.3608;11.82;88.99;8.0;89.98;1.11;409.1;0;45
5.0;6373.375;-80.5611;28.3608;9.96;88.80;10.5;89.97;1.47;409.1;0;54
6.0;6373.387;-80.5611;28.3608;8.11;88.67;13.2;89.96;1.84;409.2;0;66
7.0;6373.401;-80.5611;28.3608;6.36;88.57;15.9;89.94;2.22;409.3;1;80
8.0;6373.419;-80.5611;28.3608;4.81;88.49;18.7;89.93;2.62;409.4;1;98
9.0;6373.439;-80.5611;28.3608;3.57;88.44;21.6;89.92;3.02;409.6;1;118
10.0;6373.462;-80.5611;28.3608;2.74;88.40;24.5;89.93;3.43;409.7;2;141
11.0;6373.488;-80.5611;28.3608;2.40;88.37;27.5;89.89;3.84;409.9;3;167
12.0;6373.517;-80.5611;28.3639;2.64;88.34;30.5;89.88;4.27;410.2;3;196
13.0;6373.549;-80.5611;28.3609;3.49;88.32;33.7;89.86;4.70;410.4;4;228
14.0;6373.584;-80.5611;28.3609;5.01;88.30;36.8;89.85;5.14;410.7;5;263
15.0;6373.622;-80.5611;28.3609;7.20;88.29;40.1;89.83;5.59;411.1;6;301
16.0;6373.664;-80.5611;28.3609;10.06;88.27;43.4;89.82;6.05;411.5;7;343
17.0;6373.709;-80.5611;28.3609;13.55;88.24;46.8;89.80;6.52;412.0;9;388
18.0;6373.758;-80.5611;28.3609;17.62;88.21;50.3;89.79;7.00;412.6;10;437
19.0;6373.810;-80.5611;28.3609;22.16;88.17;53.9;89.78;7.50;413.2;11;489
20.0;6373.866;-80.5611;28.3609;27.06;88.12;57.6;89.76;8.00;413.9;13;545
21.0;6373.925;-80.5611;28.3609;32.17;88.05;61.5;89.75;8.52;414.7;15;604
22.0;6373.988;-80.5611;28.3610;37.37;87.96;65.4;89.74;9.35;415.6;17;667
23.0;6374.056;-80.5611;28.3610;42.51;87.85;69.4;89.73;9.58;416.6;19;735
24.0;6374.127;-80.5611;28.3610;47.48;87.72;73.5;89.72;10.13;417.7;21;876

File : data/016.js
25.0;6374.203;-80.5610;28.3610;52.20;87.57;77.7;89.72;10.69;418.9;24;882
26.0;6374.283;-80.5610;28.3610;56.61;87.39;82.0;89.71;11.24;420.2;27;962
27.0;6374.367;-80.5610;28.3610;60.68;87.19;86.4;89.71;11.81;421.6;30;1046
28.0;6374.455;-80.5609;28.3611;64.39;86.97;90.8;89.71;12.37;423.2;34;1134
29.0;6374.548;-80.5609;28.3611;67.75;86.72;95.3;89.71;12.93;424.9;39;1227
30.0;6374.645;-80.5608;28.3611;70.80;86.44;99.8;89.72;13.50;426.7;44;1324
31.0;6374.747;-80.5608;28.3611;73.48;86.13;104.5;89.72;14.08;428.7;49;1426
32.0;6374.854;-80.5607;28.3611;75.79;85.78;109.3;89.73;14.65;430.9;56;1533
33.0;6374.965;-80.5606;28.3611;77.80;85.40;114.1;89.74;15.22;433.2;64;1644
34.0;6375.081;-80.5605;28.3612;79.58;85.00;119.1;89.74;15.80;435.7;73;175
35.0;6375.203;-80.5604;28.3612;81.20;84.57;124.2;89.76;16.37;438.5;83;1882
36.0;6375.329;-80.5603;28.3612;82.67;84.14;129.4;89.77;16.95;441.4;95;2008
37.0;6375.460;-80.5601;28.3612;83.95;83.70;134.7;89.79;17.53;444.4;128;2139
38.0;6375.596;-80.5600;28.3612;85.07;83.26;140.1;89.81;18.10;447.7;123;2275
39.0;6375.738;-80.5598;28.3612;86.02;82.81;145.6;89.83;18.68;451.0;139;2417
40.0;6375.885;-80.5596;28.3612;86.86;82.35;151.2;89.85;19.24;454.6;158;2564
41.0;6376.038;-80.5594;28.3612;87.67;81.89;156.9;89.88;19.81;458.4;178;2717
42.0;6376.196;-80.5591;28.3612;88.50;81.41;162.8;89.92;20.37;462.4;201;2875
43.0;6376.360;-80.5589;28.3612;89.35;80.93;168.8;89.96;20.93;466.6;226;3039
44.0;6376.529;-80.5586;28.3612;90.19;80.45;174.9;90.01;21.48;470.9;253;3238
45.0;6376.705;-80.5583;28.3612;91.00;79.96;181.1;90.07;22.03;475.5;283;3384
46.0;6376.886;-80.5579;28.3612;91.75;79.47;187.5;90.14;22.57;480.2;315;3565
47.0;6377.074;-80.5576;28.3612;92.45;78.97;193.9;90.20;23.10;485.2;353;3753
48.0;6377.267;-80.5572;28.3612;93.09;78.45;200.5;90.28;23.62;493.4;388;3946
49.0;6377.467;-80.5568;28.3611;93.69;77.92;207.3;90.35;24.13;495.9;430;4146
50.0;6377.672;-80.5563;28.3611;94.23;77.36;214.1;90.43;24.62;501.6;474;4351
51.0;6377.885;-80.5558;28.3611;94.74;76.89;221.1;90.52;25.10;507.5;522;4564
52.0;6378.103;-80.5553;28.3610;95.21;76.23;228.2;90.61;25.56;513.7;574;4782
53.0;6378.328;-80.5547;28.3610;95.67;75.65;235.4;90.71;26.1;520.1;632;52.7
54.0;6378.559;-80.5541;28.3609;96.12;75.07;242.8;90.81;26.46;526.7;690;5238
55.0;6378.797;-80.5534;28.3608;96.55;74.48;250.4;90.92;26.98;533.6;754;5476
56.0;6379.042;-80.5527;28.3608;96.99;73.89;258.1;91.04;27.30;540.7;823;5721
57.0;6379.293;-80.5520;28.3607;97.41;73.30;265.9;91.16;27.70;548.0;896;5972
58.0;6379.552;-80.5512;28.3606;97.83;72.71;273.9;91.30;28.08;555.5;975;623.
59.0;6379.816;-80.5503;28.3604;98.24;72.12;282.0;91.44;28.45;563.3;1358;6495
60.0;6380.088;-80.5494;28.3603;98.63;71.52;290.2;91.58;28.81;571.2;1147;6767
61.0;6380.367;-80.5485;28.3602;98.98;70.92;298.5;91.73;29.14;579.4;1241;7046
62.0;6380.653;-80.5475;28.3600;99.30;70.30;306.9;91.87;29.45;587.7;1341;7331
63.0;6380.945;-80.5464;28.3599;99.57;69.69;315.2;92.31;29.73;596.2;1447;7624
63.690;6381.151;-80.5456;28.3598;99.73;69.26;321.0;92.11;29.91;602.1;1523;7829

File : data/017.js
64.0;6381.244;-80.5453;28.3597;99.80;69.07;323.6;92.15;29.99;604.7;1559;7923
65.0;6381.550;-80.5441;28.3595;100.01;68.45;332.1;92.29;30.23;613.4;1677;8228
66.0;6381.862;-80.5428;28.3593;100.21;67.83;340.6;92.43;30.45;622.3;1801;8540
67.0;6382.181;-80.5415;28.3591;100.40;67.21;349.3;92.58;39.66;631.4;1933;8859
68.0;6382.506;-80.5401;28.3588;100.60;66.57;358.1;92.73;30.85;640.8;2071;9184
69.0;6382.838;-80.5386;28.3586;100.79;65.94;367.2;92.88;31.03;650.5;2217;9516
70.0;6383.177;-80.5371;28.3583;100.97;65.30;376.6;93.04;31.20;660.4;2369;9855
71.0;6383.522;-80.5355;28.3580;101.13;64.67;386.2;93.19;31.36;670.6;2533;1525.
72.0;6383.875;-80.5338;28.3577;101.29;64.02;396.0;93.35;31.51;681.2;2699;10553
73.0;6384.234;-80.5320;28.3574;101.45;63.38;406.2;93.52;31.64;692.1;2876;15912
74.0;6384.601;-80.5302;28.3571;101.60;62.72;416.5;93.68;31.77;703.3;3062;11279
75.0;6384.975;-80.5282;28.3567;101.75;62.07;427.2;93.85;31.87;714.8;3257;11653
76.0;6385.356;-80.5262;28.3563;101.88;61.42;438.1;94.01;31.97;726.6;3461;12034
77.0;6385.745;-80.5240;28.3559;102.02;60.78;449.3;94.19;32.06;738.6;3675;12422
78.0;6386.140;-80.5218;28.3555;102.18;60.15;460.7;94.36;32.15;751.0;3898;12818
79.0;6386.544;-80.5194;28.3550;102.34;59.53;472.4;94.55;32.23;763.5;4132;13221
79.500;6386.748;-80.5182;28.3548;102.42;59.23;478.4;94.64;32.27;769.9;4253;13426
80.0;6386.955;-80.5170;28.3545;102.50;58.94;484.4;94.73;32.31;77604;4376;13632
81.0;6387.374;-80.5145;28.3540;102.65;58.35;496.7;94.91;32.39;789.5;4630;14351
82.0;6387.801;-80.5118;28.3535;102.76;57.77;509.3;95.08;32.45;802.9;4896;14478
83.0;6388.236;-80.5091;28.3529;102.85;57.18;522.2;95.24;32.50;816.7;5172;14912
84.0;6388.679;-80.5062;28.3523;102.93;56.59;535.5;95.40;32.54;830.9;5463;15355
85.0;6389.130;-80.5032;28.3517;103.01;56.00;549.0;95.57;32.57;845.5;5763;15835
86.0;6389.589;-80.5001;28.3511;103.09;55.40;562.8;95.73;32.58;860.3;6572;16265
87.0;6390.056;-80.4969;28.3504;103.19;54.82;577.0;95.90;32.59;875.5;6397;16732
88.0;6390.532;-80.4935;28.3497;103.28;54.24;591.4;96.77;32.59;891.0;6735;172.8
89.0;6391.017;-80.4900;28.3490;103.38;53.68;606.2;96.24;32.59;906.7;7086;17692
90.0;6391.509;-80.4864;28.3482;103.46;53.13;621.2;96.41;32.59;922.8;7451;18184
91.0;6392.011;-80.4826;28.3474;103.54;52.59;636.5;96.57;32.57;939.1;7830;18685
92.0;6392.521;-80.4787;28.3465;103.62;52.05;652.2;96.73;32.55;955.8;8222;19195
93.0;6393.039;-80.4747;28.3457;103.67;51.51;668.1;96.88;32.52;972.7;8629;19714
94.0;6393.567;-80.4705;28.3447;103.71;50.97;684.3;97.02;32.48;990.1;9051;20241
95.0;6394.103;-80.4662;28.3438;103.74;50.44;700.9;97.16;32.43;1007.7;9488;20776
96.0;6394.648;-80.4617;28.3428;103.77;49.91;717.8;97.30;32.37;1025.8;9941;21321
97.0;6395.201;-80.4570;28.3418;103.81;49.39;735.1;97.44;32.31;1044.2;15413;21874
98.0;6395.764;-80.4522;28.3407;103.86;48.88;752.8;97.58;32.24;1062.9;10895;22436
99.0;6396.335;-80.4472;28.3396;103.92;48.37;770.8;97.73;32.17;1082.0;11397;23038
100.0;6396.916;-80.4421;28.3385;103.97;47.88;789.1;97.87;32.10;1101.3;11916;23588
101.0;6397.506;-80.4368;28.3373;104.01;47.39;807.7;98.70;32.02;1121.0;12452;24178
102.0;6398.105;-80.4313;28.3361;104.05;46.91;826.6;98.14;31.94;1143.9;13005;24777

File : data/018.js
103.0;6398.713;-80.4256;28.3348;104.08;46.44;845.9;98.27;31.86;1161.3;13577;25384
104.0;6399.331;-80.4198;28.3335;104.11;45.97;865.5;98.39;31.76;1182.0;14167;26502
105.0;6399.958;-80.4138;28.3322;104.15;45.50;885.5;98.52;31.67;1203.0;14775;26628
106.0;6400.594;-80.4075;28.3308;104.17;45.04;905.8;98.64;31.57;1224.4;15433;27254
107.0;6401.240;-80.4011;28.3293;104.20;44.59;926.4;98.76;31.46;1246.1;16350;27939
108.0;6401.895;-80.3945;28.3279;104.23;44.14;947.4;98.88;31.36;1268.1;16717;28564
109.0;6402.560;-80.3877;28.3263;104.27;43.71;968.8;99.00;31.25;1290.5;17404;29228
110.0;6403.234;-80.3807;28.3247;104.30;43.27;990.5;99.12;31.13;1313.2;18112;29932
111.0;6403.918;-80.3735;28.3231;104.33;42.85;1012.6;99.23;31.02;1336.3;18841;30585
112.0;6404.611;-80.3661;28.3214;104.36;42.43;1035.0;99.34;32.90;1359.7;19593;31278
113.0;6405.315;-80.3585;28.3197;104.39;42.01;1057.8;99.45;30.78;1383.5;20362;31981
114.0;6406.027;-80.3506;28.3179;104.41;41.60;1080.9;99.56;30.65;1407.6;21155;32693
115.0;6436.750;-80.3426;28.3160;104.44;41.20;1104.5;99.67;30.53;1432.1;21971;33415
